qid,lang,title,url
Q29,pms,Spagna,https://pms.wikipedia.org/wiki/Spagna
Q30,pms,Stat Unì d'América,https://pms.wikipedia.org/wiki/Stat_Un%C3%AC_d%27Am%C3%A9rica
Q309,pms,Stòria,https://pms.wikipedia.org/wiki/St%C3%B2ria
Q223495,pms,The Carpenters,https://pms.wikipedia.org/wiki/The_Carpenters
Q2,pms,Tèra (pianeta),https://pms.wikipedia.org/wiki/T%C3%A8ra_(pianeta)
Q28,pms,Ungherìa,https://pms.wikipedia.org/wiki/Ungher%C3%ACa
Q2495760,pms,Universidade do Estado de Minas Gerais,https://pms.wikipedia.org/wiki/Universidade_do_Estado_de_Minas_Gerais
Q26319,pms,Università Niccolò Cusano,https://pms.wikipedia.org/wiki/Universit%C3%A0_Niccol%C3%B2_Cusano
Q270,pms,Varsavia,https://pms.wikipedia.org/wiki/Varsavia
Q352,pms,Adolf Hitler,https://pms.wikipedia.org/wiki/Adolf_Hitler
Q399,pms,Armenia,https://pms.wikipedia.org/wiki/Armenia
Q3863,pms,Asteròid,https://pms.wikipedia.org/wiki/Aster%C3%B2id
Q333,pms,Astronomìa,https://pms.wikipedia.org/wiki/Astronom%C3%ACa
Q408,pms,Australia,https://pms.wikipedia.org/wiki/Australia
Q3519,pms,Bari,https://pms.wikipedia.org/wiki/Bari
Q383541,pms,Basshunter,https://pms.wikipedia.org/wiki/Basshunter
Q31,pms,Belgi,https://pms.wikipedia.org/wiki/Belgi
Q35135,pms,Catalão,https://pms.wikipedia.org/wiki/Catal%C3%A3o
Q35,pms,Danimarca,https://pms.wikipedia.org/wiki/Danimarca
Q33,pms,Finlandia,https://pms.wikipedia.org/wiki/Finlandia
Q38,pms,Italia,https://pms.wikipedia.org/wiki/Italia
Q34600,pms,Kyōto,https://pms.wikipedia.org/wiki/Ky%C5%8Dto
Q33000,pms,Lenga dij segn britànica,https://pms.wikipedia.org/wiki/Lenga_dij_segn_brit%C3%A0nica
Q36239,pms,Lenga dij segn dla Neuva Zelanda,https://pms.wikipedia.org/wiki/Lenga_dij_segn_dla_Neuva_Zelanda
Q33302,pms,Lenga dij segn fransèisa,https://pms.wikipedia.org/wiki/Lenga_dij_segn_frans%C3%A8isa
Q375619,pms,Lenga dij segn italian-a,https://pms.wikipedia.org/wiki/Lenga_dij_segn_italian-a
Q33282,pms,Lenga dij segn tedesca,https://pms.wikipedia.org/wiki/Lenga_dij_segn_tedesca
Q397,pms,Lenga latin-a,https://pms.wikipedia.org/wiki/Lenga_latin-a
Q33976,pms,Lenga sarda,https://pms.wikipedia.org/wiki/Lenga_sarda
Q347,pms,Liechtenstein,https://pms.wikipedia.org/wiki/Liechtenstein
Q37,pms,Lituania,https://pms.wikipedia.org/wiki/Lituania
Q405,pms,Lun-a,https://pms.wikipedia.org/wiki/Lun-a
Q32,pms,Lussemborgh,https://pms.wikipedia.org/wiki/Lussemborgh
Q3847714,pms,Marianna Madia,https://pms.wikipedia.org/wiki/Marianna_Madia
Q332,pms,Netun (pianeta),https://pms.wikipedia.org/wiki/Netun_(pianeta)
Q33959,pms,Nissa Marìtima,https://pms.wikipedia.org/wiki/Nissa_Mar%C3%ACtima
Q35109,pms,Noemi,https://pms.wikipedia.org/wiki/Noemi
Q34863,pms,Oklahoma City,https://pms.wikipedia.org/wiki/Oklahoma_City
Q4035,pms,Osasch (San Pàul),https://pms.wikipedia.org/wiki/Osasch_(San_P%C3%A0ul)
Q36,pms,Polònia,https://pms.wikipedia.org/wiki/Pol%C3%B2nia
Q361,pms,Prima guèra mondial,https://pms.wikipedia.org/wiki/Prima_gu%C3%A8ra_mondial
Q34001,pms,Roubaix,https://pms.wikipedia.org/wiki/Roubaix
Q30974,pms,Rouen,https://pms.wikipedia.org/wiki/Rouen
Q362,pms,Sconda guèra mondial,https://pms.wikipedia.org/wiki/Sconda_gu%C3%A8ra_mondial
Q403,pms,Serbia,https://pms.wikipedia.org/wiki/Serbia
Q36198,pms,Siligo,https://pms.wikipedia.org/wiki/Siligo
Q34,pms,Svessia,https://pms.wikipedia.org/wiki/Svessia
Q39,pms,Svìssera,https://pms.wikipedia.org/wiki/Sv%C3%ACssera
Q33986,pms,Valparaíso,https://pms.wikipedia.org/wiki/Valpara%C3%ADso
Q313,pms,Vénere,https://pms.wikipedia.org/wiki/V%C3%A9nere
Q40,pms,Àustria,https://pms.wikipedia.org/wiki/%C3%80ustria
Q3594268,pms,Šiprage,https://pms.wikipedia.org/wiki/%C5%A0iprage
Q5165,pms,1948,https://pms.wikipedia.org/wiki/1948
Q5253,pms,1958,https://pms.wikipedia.org/wiki/1958
Q5202,pms,Almazán,https://pms.wikipedia.org/wiki/Almaz%C3%A1n
Q51,pms,Antàrtide,https://pms.wikipedia.org/wiki/Ant%C3%A0rtide
Q414,pms,Argentin-a,https://pms.wikipedia.org/wiki/Argentin-a
Q48,pms,Asia,https://pms.wikipedia.org/wiki/Asia
Q4604,pms,Confucio,https://pms.wikipedia.org/wiki/Confucio
Q4617,pms,Corbin Bleu,https://pms.wikipedia.org/wiki/Corbin_Bleu
Q4361,pms,Curitiba,https://pms.wikipedia.org/wiki/Curitiba
Q5105,pms,Céline Dion,https://pms.wikipedia.org/wiki/C%C3%A9line_Dion
Q43387,pms,Edirne,https://pms.wikipedia.org/wiki/Edirne
Q5292,pms,Ensiclopedia,https://pms.wikipedia.org/wiki/Ensiclopedia
Q46,pms,Euròpa,https://pms.wikipedia.org/wiki/Eur%C3%B2pa
Q450675,pms,Fransesch (vësco ëd Roma),https://pms.wikipedia.org/wiki/Fransesch_(v%C3%ABsco_%C3%ABd_Roma)
Q413,pms,Fìsica,https://pms.wikipedia.org/wiki/F%C3%ACsica
Q469925,pms,Ghil'ad Zuckermann,https://pms.wikipedia.org/wiki/Ghil%27ad_Zuckermann
Q41,pms,Grecia,https://pms.wikipedia.org/wiki/Grecia
Q4414537,pms,Guillermo Lasso,https://pms.wikipedia.org/wiki/Guillermo_Lasso
Q5208,pms,Huang Xianfan,https://pms.wikipedia.org/wiki/Huang_Xianfan
Q4842556,pms,Instituto Federal da Bahia,https://pms.wikipedia.org/wiki/Instituto_Federal_da_Bahia
Q432,pms,Islam,https://pms.wikipedia.org/wiki/Islam
Q5146,pms,Lenga portughèisa,https://pms.wikipedia.org/wiki/Lenga_portugh%C3%A8isa
Q4918,pms,Mar Mediterani,https://pms.wikipedia.org/wiki/Mar_Mediterani
Q4616,pms,Marilyn Monroe,https://pms.wikipedia.org/wiki/Marilyn_Monroe
Q490,pms,Milan,https://pms.wikipedia.org/wiki/Milan
Q517,pms,Napoleon Bon-a-part,https://pms.wikipedia.org/wiki/Napoleon_Bon-a-part
Q507595,pms,Nichi Vendola,https://pms.wikipedia.org/wiki/Nichi_Vendola
Q55643,pms,Osseania,https://pms.wikipedia.org/wiki/Osseania
Q55,pms,Pais Bass,https://pms.wikipedia.org/wiki/Pais_Bass
Q473466,pms,Paramore,https://pms.wikipedia.org/wiki/Paramore
Q45,pms,Portugal,https://pms.wikipedia.org/wiki/Portugal
Q544,pms,Sistema solar,https://pms.wikipedia.org/wiki/Sistema_solar
Q525,pms,Sol,https://pms.wikipedia.org/wiki/Sol
Q4688112,pms,Sung Jae-ki,https://pms.wikipedia.org/wiki/Sung_Jae-ki
Q43,pms,Turchìa,https://pms.wikipedia.org/wiki/Turch%C3%ACa
Q495,pms,Turin,https://pms.wikipedia.org/wiki/Turin
Q5582,pms,Vincent van Gogh,https://pms.wikipedia.org/wiki/Vincent_van_Gogh
Q52,pms,Wikipedia,https://pms.wikipedia.org/wiki/Wikipedia
Q577,pms,Ann,https://pms.wikipedia.org/wiki/Ann
Q6221,pms,Bressia,https://pms.wikipedia.org/wiki/Bressia
Q628,pms,Bérghem,https://pms.wikipedia.org/wiki/B%C3%A9rghem
Q6105,pms,Hebe Camargo,https://pms.wikipedia.org/wiki/Hebe_Camargo
Q561147,pms,Joan Fuster,https://pms.wikipedia.org/wiki/Joan_Fuster
Q6279,pms,Joe Biden,https://pms.wikipedia.org/wiki/Joe_Biden
Q6247,pms,Màntoa,https://pms.wikipedia.org/wiki/M%C3%A0ntoa
Q60,pms,New York,https://pms.wikipedia.org/wiki/New_York
Q634,pms,Pianeta,https://pms.wikipedia.org/wiki/Pianeta
Q6285,pms,Varèis,https://pms.wikipedia.org/wiki/Var%C3%A8is
Q7640,pms,1846,https://pms.wikipedia.org/wiki/1846
Q78516,pms,Anna Netrebko,https://pms.wikipedia.org/wiki/Anna_Netrebko
Q76,pms,Barack Obama,https://pms.wikipedia.org/wiki/Barack_Obama
Q64,pms,Berlin,https://pms.wikipedia.org/wiki/Berlin
Q739,pms,Colombia,https://pms.wikipedia.org/wiki/Colombia
Q787,pms,Crin,https://pms.wikipedia.org/wiki/Crin
Q83285,pms,Durass,https://pms.wikipedia.org/wiki/Durass
Q764,pms,Fonz,https://pms.wikipedia.org/wiki/Fonz
Q8676,pms,Guèra sivil american-a,https://pms.wikipedia.org/wiki/Gu%C3%A8ra_sivil_american-a
Q668,pms,India,https://pms.wikipedia.org/wiki/India
Q794,pms,Iran,https://pms.wikipedia.org/wiki/Iran
Q855,pms,Josif Stalin,https://pms.wikipedia.org/wiki/Josif_Stalin
Q7026,pms,Lenga catalan-a,https://pms.wikipedia.org/wiki/Lenga_catalan-a
Q652,pms,Lenga italian-a,https://pms.wikipedia.org/wiki/Lenga_italian-a
Q809,pms,Lenga polonèisa,https://pms.wikipedia.org/wiki/Lenga_polon%C3%A8isa
Q7737,pms,Lenga russa,https://pms.wikipedia.org/wiki/Lenga_russa
Q762,pms,Leonard da Vinci,https://pms.wikipedia.org/wiki/Leonard_da_Vinci
Q8409,pms,Lissànder III ëd Macedònia,https://pms.wikipedia.org/wiki/Liss%C3%A0nder_III_%C3%ABd_Maced%C3%B2nia
Q84,pms,Londra,https://pms.wikipedia.org/wiki/Londra
Q65,pms,Los Angeles,https://pms.wikipedia.org/wiki/Los_Angeles
Q649,pms,Mosca,https://pms.wikipedia.org/wiki/Mosca
Q8023,pms,Nelson Mandela,https://pms.wikipedia.org/wiki/Nelson_Mandela
Q664,pms,Neuva Zelanda,https://pms.wikipedia.org/wiki/Neuva_Zelanda
Q8678,pms,Rio de Janeiro,https://pms.wikipedia.org/wiki/Rio_de_Janeiro
Q83338,pms,Robin Williams,https://pms.wikipedia.org/wiki/Robin_Williams
Q7944,pms,Teramòt,https://pms.wikipedia.org/wiki/Teram%C3%B2t
Q756916,pms,Università Celso Suckow da Fonseca,https://pms.wikipedia.org/wiki/Universit%C3%A0_Celso_Suckow_da_Fonseca
Q641,pms,Venessia,https://pms.wikipedia.org/wiki/Venessia
Q717,pms,Venessuela,https://pms.wikipedia.org/wiki/Venessuela
Q849751,pms,York University,https://pms.wikipedia.org/wiki/York_University
Q727,pms,Àmsterdam,https://pms.wikipedia.org/wiki/%C3%80msterdam
Q9022,pms,Guadalajara (sità),https://pms.wikipedia.org/wiki/Guadalajara_(sit%C3%A0)
Q96,pms,Méssich,https://pms.wikipedia.org/wiki/M%C3%A9ssich
Q97,pms,Océan Atlàntich,https://pms.wikipedia.org/wiki/Oc%C3%A9an_Atl%C3%A0ntich
Q90,pms,Paris,https://pms.wikipedia.org/wiki/Paris
Q9960,pms,Ronald Reagan,https://pms.wikipedia.org/wiki/Ronald_Reagan
Q881,pms,Vietnam,https://pms.wikipedia.org/wiki/Vietnam
Q9121,pms,Àtom,https://pms.wikipedia.org/wiki/%C3%80tom
Q1284,scn,Abbruzzu,https://scn.wikipedia.org/wiki/Abbruzzu
Q122,scn,Agustu,https://scn.wikipedia.org/wiki/Agustu
Q118,scn,Aprili,https://scn.wikipedia.org/wiki/Aprili
Q13496,scn,Brìndisi,https://scn.wikipedia.org/wiki/Br%C3%ACndisi
Q13680,scn,Cartanissetta,https://scn.wikipedia.org/wiki/Cartanissetta
Q1297,scn,Chicagu,https://scn.wikipedia.org/wiki/Chicagu
Q1072,scn,Cori,https://scn.wikipedia.org/wiki/Cori
Q116341,scn,Coriza,https://scn.wikipedia.org/wiki/Coriza
Q1067,scn,Danti Alighieri,https://scn.wikipedia.org/wiki/Danti_Alighieri
Q126,scn,Dicèmmiru,https://scn.wikipedia.org/wiki/Dic%C3%A8mmiru
Q114257,scn,Elbasan,https://scn.wikipedia.org/wiki/Elbasan
Q1263,scn,Emilia Rumagna,https://scn.wikipedia.org/wiki/Emilia_Rumagna
Q1250,scn,Friuli-Venezia Giulia,https://scn.wikipedia.org/wiki/Friuli-Venezia_Giulia
Q109,scn,Frivaru,https://scn.wikipedia.org/wiki/Frivaru
Q121,scn,Giugnettu,https://scn.wikipedia.org/wiki/Giugnettu
Q120,scn,Giugnu,https://scn.wikipedia.org/wiki/Giugnu
Q1199,scn,Hessen,https://scn.wikipedia.org/wiki/Hessen
Q108,scn,Jinnaru,https://scn.wikipedia.org/wiki/Jinnaru
Q1282,scn,Lazziu,https://scn.wikipedia.org/wiki/Lazziu
Q1256,scn,Liguria,https://scn.wikipedia.org/wiki/Liguria
Q1321,scn,Lingua spagnola,https://scn.wikipedia.org/wiki/Lingua_spagnola
Q13373,scn,Lucca,https://scn.wikipedia.org/wiki/Lucca
Q1210,scn,Lummardìa,https://scn.wikipedia.org/wiki/Lummard%C3%ACa
Q105,scn,Lunidìa,https://scn.wikipedia.org/wiki/Lunid%C3%ACa
Q119,scn,Maju,https://scn.wikipedia.org/wiki/Maju
Q1279,scn,Marchi,https://scn.wikipedia.org/wiki/Marchi
Q111,scn,Marti (pianeta),https://scn.wikipedia.org/wiki/Marti_(pianeta)
Q110,scn,Marzu,https://scn.wikipedia.org/wiki/Marzu
Q13666,scn,Missina,https://scn.wikipedia.org/wiki/Missina
Q127,scn,Màrtiri,https://scn.wikipedia.org/wiki/M%C3%A0rtiri
Q1065,scn,Nazzioni Uniti,https://scn.wikipedia.org/wiki/Nazzioni_Uniti
Q125,scn,Nuvèmmiru,https://scn.wikipedia.org/wiki/Nuv%C3%A8mmiru
Q1216,scn,Piemunti,https://scn.wikipedia.org/wiki/Piemunti
Q13375,scn,Pisa,https://scn.wikipedia.org/wiki/Pisa
Q1085,scn,Praga,https://scn.wikipedia.org/wiki/Praga
Q11860,scn,Silviu Berlusconi,https://scn.wikipedia.org/wiki/Silviu_Berlusconi
Q123,scn,Sittèmmiru,https://scn.wikipedia.org/wiki/Sitt%C3%A8mmiru
Q13629,scn,Sàssari,https://scn.wikipedia.org/wiki/S%C3%A0ssari
Q1299,scn,The Beatles,https://scn.wikipedia.org/wiki/The_Beatles
Q1273,scn,Tuscana,https://scn.wikipedia.org/wiki/Tuscana
Q1404,scn,Uetersen,https://scn.wikipedia.org/wiki/Uetersen
Q1280,scn,Umbria,https://scn.wikipedia.org/wiki/Umbria
Q132140,scn,Universidade Federal de Minas Gerais,https://scn.wikipedia.org/wiki/Universidade_Federal_de_Minas_Gerais
Q124,scn,Uttùviru,https://scn.wikipedia.org/wiki/Utt%C3%B9viru
Q1243,scn,Vènitu,https://scn.wikipedia.org/wiki/V%C3%A8nitu
Q173,scn,Alabama,https://scn.wikipedia.org/wiki/Alabama
Q173690,scn,Argirocastru,https://scn.wikipedia.org/wiki/Argirocastru
Q1492,scn,Barcillona (Spagna),https://scn.wikipedia.org/wiki/Barcillona_(Spagna)
Q1452,scn,Basilicata,https://scn.wikipedia.org/wiki/Basilicata
Q170244,scn,Berat,https://scn.wikipedia.org/wiki/Berat
Q1479,scn,Bordeaux,https://scn.wikipedia.org/wiki/Bordeaux
Q155,scn,Brasili,https://scn.wikipedia.org/wiki/Brasili
Q1486,scn,Buenos Aires,https://scn.wikipedia.org/wiki/Buenos_Aires
Q1458,scn,Calabbria,https://scn.wikipedia.org/wiki/Calabbria
Q1438,scn,Campania,https://scn.wikipedia.org/wiki/Campania
Q16,scn,Canadà,https://scn.wikipedia.org/wiki/Canad%C3%A0
Q159106,scn,Centro Federal de Educação Tecnológica de Minas Gerais,https://scn.wikipedia.org/wiki/Centro_Federal_de_Educa%C3%A7%C3%A3o_Tecnol%C3%B3gica_de_Minas_Gerais
Q148,scn,Cina,https://scn.wikipedia.org/wiki/Cina
Q1489,scn,Cità dû Mèssicu,https://scn.wikipedia.org/wiki/Cit%C3%A0_d%C3%BB_M%C3%A8ssicu
Q1748,scn,Copenaghen,https://scn.wikipedia.org/wiki/Copenaghen
Q142,scn,Francia,https://scn.wikipedia.org/wiki/Francia
Q157,scn,François Hollande,https://scn.wikipedia.org/wiki/Fran%C3%A7ois_Hollande
Q1449,scn,Gènuva,https://scn.wikipedia.org/wiki/G%C3%A8nuva
Q14759,scn,Lingua dî Signa Miricana,https://scn.wikipedia.org/wiki/Lingua_d%C3%AE_Signa_Miricana
Q150,scn,Lingua francisa,https://scn.wikipedia.org/wiki/Lingua_francisa
Q15085,scn,Lingua piemuntisa,https://scn.wikipedia.org/wiki/Lingua_piemuntisa
Q165,scn,Mari,https://scn.wikipedia.org/wiki/Mari
Q15143059,scn,Maria Elena Boschi,https://scn.wikipedia.org/wiki/Maria_Elena_Boschi
Q1494,scn,Mississippi,https://scn.wikipedia.org/wiki/Mississippi
Q1443,scn,Mulisi,https://scn.wikipedia.org/wiki/Mulisi
Q1726,scn,Mònacu di Baviera,https://scn.wikipedia.org/wiki/M%C3%B2nacu_di_Baviera
Q1408,scn,New Jersey,https://scn.wikipedia.org/wiki/New_Jersey
Q1447,scn,Pugghia,https://scn.wikipedia.org/wiki/Pugghia
Q15862,scn,Queen (gruppu),https://scn.wikipedia.org/wiki/Queen_(gruppu)
Q145,scn,Regnu Unitu,https://scn.wikipedia.org/wiki/Regnu_Unitu
Q159,scn,Russia,https://scn.wikipedia.org/wiki/Russia
Q174,scn,San Paulu dû Brasili,https://scn.wikipedia.org/wiki/San_Paulu_d%C3%BB_Brasili
Q1462,scn,Sardigna,https://scn.wikipedia.org/wiki/Sardigna
Q1460,scn,Sicilia,https://scn.wikipedia.org/wiki/Sicilia
Q1490,scn,Tochiu,https://scn.wikipedia.org/wiki/Tochiu
Q156406,scn,Universidade Estadual de Feira de Santana,https://scn.wikipedia.org/wiki/Universidade_Estadual_de_Feira_de_Santana
Q159102,scn,Universidade Federal da Bahia,https://scn.wikipedia.org/wiki/Universidade_Federal_da_Bahia
Q159610,scn,Valona,https://scn.wikipedia.org/wiki/Valona
Q15,scn,Àfrica,https://scn.wikipedia.org/wiki/%C3%80frica
Q2035,scn,1901,https://scn.wikipedia.org/wiki/1901
Q2057,scn,1909,https://scn.wikipedia.org/wiki/1909
Q2155,scn,1920,https://scn.wikipedia.org/wiki/1920
Q2162,scn,1921,https://scn.wikipedia.org/wiki/1921
Q19715,scn,1928,https://scn.wikipedia.org/wiki/1928
Q2070,scn,1996,https://scn.wikipedia.org/wiki/1996
Q2091,scn,1999,https://scn.wikipedia.org/wiki/1999
Q1988,scn,2001,https://scn.wikipedia.org/wiki/2001
Q1987,scn,2002,https://scn.wikipedia.org/wiki/2002
Q1986,scn,2003,https://scn.wikipedia.org/wiki/2003
Q2014,scn,2004,https://scn.wikipedia.org/wiki/2004
Q2019,scn,2005,https://scn.wikipedia.org/wiki/2005
Q2021,scn,2006,https://scn.wikipedia.org/wiki/2006
Q2024,scn,2007,https://scn.wikipedia.org/wiki/2007
Q2004,scn,2008,https://scn.wikipedia.org/wiki/2008
Q1996,scn,2009,https://scn.wikipedia.org/wiki/2009
Q1995,scn,2010,https://scn.wikipedia.org/wiki/2010
Q18400,scn,Alatri,https://scn.wikipedia.org/wiki/Alatri
Q1845,scn,Bibbia,https://scn.wikipedia.org/wiki/Bibbia
Q184,scn,Bielurussia,https://scn.wikipedia.org/wiki/Bielurussia
Q1891,scn,Bulogna,https://scn.wikipedia.org/wiki/Bulogna
Q1903,scn,Catania,https://scn.wikipedia.org/wiki/Catania
Q1880,scn,Concepcion,https://scn.wikipedia.org/wiki/Concepcion
Q1877,scn,Dong Hoi,https://scn.wikipedia.org/wiki/Dong_Hoi
Q188500,scn,Elisha Cuthbert,https://scn.wikipedia.org/wiki/Elisha_Cuthbert
Q191,scn,Estonia,https://scn.wikipedia.org/wiki/Estonia
Q190897,scn,Fier,https://scn.wikipedia.org/wiki/Fier
Q2044,scn,Firenzi,https://scn.wikipedia.org/wiki/Firenzi
Q1794,scn,Francuforti supr'ô Menu,https://scn.wikipedia.org/wiki/Francuforti_supr%27%C3%B4_Menu
Q17,scn,Giappuni,https://scn.wikipedia.org/wiki/Giappuni
Q183,scn,Girmania,https://scn.wikipedia.org/wiki/Girmania
Q189,scn,Islandia,https://scn.wikipedia.org/wiki/Islandia
Q1959,scn,Końskowola,https://scn.wikipedia.org/wiki/Ko%C5%84skowola
Q210197,scn,Kukës,https://scn.wikipedia.org/wiki/Kuk%C3%ABs
Q1860,scn,Lingua ngrisa,https://scn.wikipedia.org/wiki/Lingua_ngrisa
Q188,scn,Lingua tudisca,https://scn.wikipedia.org/wiki/Lingua_tudisca
Q19814,scn,Lingui rumanzi,https://scn.wikipedia.org/wiki/Lingui_rumanzi
Q19697,scn,Motörhead,https://scn.wikipedia.org/wiki/Mot%C3%B6rhead
Q217096,scn,Naruhito,https://scn.wikipedia.org/wiki/Naruhito
Q21198,scn,Nfurmàtica,https://scn.wikipedia.org/wiki/Nfurm%C3%A0tica
Q20,scn,Norveggia,https://scn.wikipedia.org/wiki/Norveggia
Q176,scn,Québec,https://scn.wikipedia.org/wiki/Qu%C3%A9bec
Q19581,scn,Rafael Correa,https://scn.wikipedia.org/wiki/Rafael_Correa
Q213,scn,Ripùbblica Ceca,https://scn.wikipedia.org/wiki/Rip%C3%B9bblica_Ceca
Q18013,scn,Sacramento,https://scn.wikipedia.org/wiki/Sacramento
Q193,scn,Saturnu (pianeta),https://scn.wikipedia.org/wiki/Saturnu_(pianeta)
Q215,scn,Slovenia,https://scn.wikipedia.org/wiki/Slovenia
Q212,scn,Ucraina,https://scn.wikipedia.org/wiki/Ucraina
Q1859,scn,Vera Chiesa di Gesù,https://scn.wikipedia.org/wiki/Vera_Chiesa_di_Ges%C3%B9
Q196163,scn,Łobez,https://scn.wikipedia.org/wiki/%C5%81obez
Q2479,scn,1975,https://scn.wikipedia.org/wiki/1975
Q2437,scn,1981,https://scn.wikipedia.org/wiki/1981
Q2436,scn,1982,https://scn.wikipedia.org/wiki/1982
Q2432,scn,1984,https://scn.wikipedia.org/wiki/1984
Q2431,scn,1985,https://scn.wikipedia.org/wiki/1985
Q2425,scn,1989,https://scn.wikipedia.org/wiki/1989
Q283,scn,Acqua (vìppita),https://scn.wikipedia.org/wiki/Acqua_(v%C3%ACppita)
Q222,scn,Albanìa,https://scn.wikipedia.org/wiki/Alban%C3%ACa
Q228,scn,Andorra,https://scn.wikipedia.org/wiki/Andorra
Q227,scn,Azzirbaiggian,https://scn.wikipedia.org/wiki/Azzirbaiggian
Q2386011,scn,Bochotnica,https://scn.wikipedia.org/wiki/Bochotnica
Q2841,scn,Bogotá,https://scn.wikipedia.org/wiki/Bogot%C3%A1
Q225,scn,Bosnia-Erzegovina,https://scn.wikipedia.org/wiki/Bosnia-Erzegovina
Q2844,scn,Brasilia,https://scn.wikipedia.org/wiki/Brasilia
Q219,scn,Bulgarìa,https://scn.wikipedia.org/wiki/Bulgar%C3%ACa
Q298,scn,Cili,https://scn.wikipedia.org/wiki/Cili
Q237,scn,Citati dû Vaticanu,https://scn.wikipedia.org/wiki/Citati_d%C3%BB_Vaticanu
Q224,scn,Croazzia,https://scn.wikipedia.org/wiki/Croazzia
Q22686,scn,Donald Trump,https://scn.wikipedia.org/wiki/Donald_Trump
Q302,scn,Gesù Cristu,https://scn.wikipedia.org/wiki/Ges%C3%B9_Cristu
Q230,scn,Giorgia,https://scn.wikipedia.org/wiki/Giorgia
Q2316,scn,Kurów,https://scn.wikipedia.org/wiki/Kur%C3%B3w
Q233,scn,Malta,https://scn.wikipedia.org/wiki/Malta
Q2831,scn,Michael Jackson,https://scn.wikipedia.org/wiki/Michael_Jackson
Q308,scn,Mircuriu (pianeta),https://scn.wikipedia.org/wiki/Mircuriu_(pianeta)
Q236,scn,Montenegru,https://scn.wikipedia.org/wiki/Montenegru
Q29364,scn,Montgomery (Alabama),https://scn.wikipedia.org/wiki/Montgomery_(Alabama)
Q26426,scn,Montpelier (Vermont),https://scn.wikipedia.org/wiki/Montpelier_(Vermont)
Q21,scn,Nglaterra,https://scn.wikipedia.org/wiki/Nglaterra
Q2634,scn,Nàpuli,https://scn.wikipedia.org/wiki/N%C3%A0puli
Q23441,scn,Octave Mirbeau,https://scn.wikipedia.org/wiki/Octave_Mirbeau
Q2656,scn,Palermu,https://scn.wikipedia.org/wiki/Palermu
Q2736,scn,Palluni (sport),https://scn.wikipedia.org/wiki/Palluni_(sport)
Q23393,scn,Patri nostru,https://scn.wikipedia.org/wiki/Patri_nostru
Q220,scn,Roma,https://scn.wikipedia.org/wiki/Roma
Q218,scn,Rumanìa,https://scn.wikipedia.org/wiki/Ruman%C3%ACa
Q238,scn,San Marinu,https://scn.wikipedia.org/wiki/San_Marinu
Q2887,scn,Santiagu dû Cili,https://scn.wikipedia.org/wiki/Santiagu_d%C3%BB_Cili
Q2751,scn,Siena,https://scn.wikipedia.org/wiki/Siena
Q29,scn,Spagna,https://scn.wikipedia.org/wiki/Spagna
Q30,scn,Stati Uniti,https://scn.wikipedia.org/wiki/Stati_Uniti
Q309,scn,Storia,https://scn.wikipedia.org/wiki/Storia
Q2,scn,Terra (pianeta),https://scn.wikipedia.org/wiki/Terra_(pianeta)
Q223495,scn,The Carpenters,https://scn.wikipedia.org/wiki/The_Carpenters
Q28,scn,Unghirìa,https://scn.wikipedia.org/wiki/Unghir%C3%ACa
Q2495760,scn,Universidade do Estado de Minas Gerais,https://scn.wikipedia.org/wiki/Universidade_do_Estado_de_Minas_Gerais
Q26319,scn,Univirsitati Niccolò Cusano,https://scn.wikipedia.org/wiki/Univirsitati_Niccol%C3%B2_Cusano
Q270,scn,Varsavia,https://scn.wikipedia.org/wiki/Varsavia
Q352,scn,Adolf Hitler,https://scn.wikipedia.org/wiki/Adolf_Hitler
Q399,scn,Armenia,https://scn.wikipedia.org/wiki/Armenia
Q3863,scn,Astiròidi,https://scn.wikipedia.org/wiki/Astir%C3%B2idi
Q333,scn,Astrunumìa,https://scn.wikipedia.org/wiki/Astrunum%C3%ACa
Q408,scn,Australia,https://scn.wikipedia.org/wiki/Australia
Q40,scn,Austria,https://scn.wikipedia.org/wiki/Austria
Q3519,scn,Bari,https://scn.wikipedia.org/wiki/Bari
Q383541,scn,Basshunter,https://scn.wikipedia.org/wiki/Basshunter
Q31,scn,Belgiu,https://scn.wikipedia.org/wiki/Belgiu
Q35135,scn,Catalão,https://scn.wikipedia.org/wiki/Catal%C3%A3o
Q35,scn,Danimarca,https://scn.wikipedia.org/wiki/Danimarca
Q33,scn,Finlandia,https://scn.wikipedia.org/wiki/Finlandia
Q38,scn,Italia,https://scn.wikipedia.org/wiki/Italia
Q34600,scn,Kyoto,https://scn.wikipedia.org/wiki/Kyoto
Q347,scn,Liechtenstein,https://scn.wikipedia.org/wiki/Liechtenstein
Q33302,scn,Lingua dî Signa Francisi,https://scn.wikipedia.org/wiki/Lingua_d%C3%AE_Signa_Francisi
Q33000,scn,Lingua dî Signa Ngrisi,https://scn.wikipedia.org/wiki/Lingua_d%C3%AE_Signa_Ngrisi
Q36239,scn,Lingua dî Signa Nova Zilannisi,https://scn.wikipedia.org/wiki/Lingua_d%C3%AE_Signa_Nova_Zilannisi
Q375619,scn,Lingua dî Signa Taliana,https://scn.wikipedia.org/wiki/Lingua_d%C3%AE_Signa_Taliana
Q33282,scn,Lingua dî Signa Tidesca,https://scn.wikipedia.org/wiki/Lingua_d%C3%AE_Signa_Tidesca
